"사고다발지FID","사고다발지ID","법정동코드","지점코드","시도시군구명","지점명","사고건수","사상자수","사망자수","중상자수","경상자수","부상신고자수","경도","위도","다발지역폴리곤"
6138868,"2016040","4311210600","43112001  ",충청북도 청주시 서원구1,충청북도 청주시 서원구 분평동(원평초교 부근),2,3,0,0,3,0,127.494312971368,36.611058955807,"{""type"":""Polygon"",""coordinates"":[[[127.49700792,36.61105896],[127.49695613,36.61063693],[127.49680278,36.61023112],[127.49655374,36.60985711],[127.49621859,36.6095293],[127.4958102,36.60926027],[127.49534428,36.60906036],[127.49483873,36.60893725],[127.49431297,36.60889569],[127.49378721,36.60893725],[127.49328166,36.60906036],[127.49281574,36.60926027],[127.49240736,36.6095293],[127.49207221,36.60985711],[127.49182317,36.61023112],[127.49166981,36.61063693],[127.49161803,36.61105896],[127.49166981,36.61148098],[127.49182317,36.61188679],[127.49207221,36.61226078],[127.49240736,36.61258858],[127.49281574,36.6128576],[127.49328166,36.6130575],[127.49378721,36.6131806],[127.49431297,36.61322216],[127.49483873,36.6131806],[127.49534428,36.6130575],[127.4958102,36.6128576],[127.49621859,36.61258858],[127.49655374,36.61226078],[127.49680278,36.61188679],[127.49695613,36.61148098],[127.49700792,36.61105896]]]}"
6107928,"2016040","4311210800","43112002  ",충청북도 청주시 서원구2,충청북도 청주시 서원구 성화동(성화초교 부근),2,2,0,0,2,0,127.455625142387,36.617295656171,"{""type"":""Polygon"",""coordinates"":[[[127.45832009,36.61729566],[127.45826831,36.61687366],[127.45811495,36.61646788],[127.45786591,36.61609391],[127.45753076,36.61576612],[127.45712237,36.61549711],[127.45665645,36.61529722],[127.4561509,36.61517413],[127.45562514,36.61513256],[127.45509938,36.61517413],[127.45459383,36.61529722],[127.45412791,36.61549711],[127.45371953,36.61576612],[127.45338438,36.61609391],[127.45313534,36.61646788],[127.45298198,36.61687366],[127.4529302,36.61729566],[127.45298198,36.61771765],[127.45313534,36.61812342],[127.45338438,36.61849738],[127.45371953,36.61882516],[127.45412791,36.61909416],[127.45459383,36.61929404],[127.45509938,36.61941713],[127.45562514,36.61945869],[127.4561509,36.61941713],[127.45665645,36.61929404],[127.45712237,36.61909416],[127.45753076,36.61882516],[127.45786591,36.61849738],[127.45811495,36.61812342],[127.45826831,36.61771765],[127.45832009,36.61729566]]]}"
6107943,"2016040","4311410200","43114001  ",충청북도 청주시 청원구1,충청북도 청주시 청원구 내덕동(내덕초교 부근),2,2,0,1,1,0,127.494875437053,36.657564712742,"{""type"":""Polygon"",""coordinates"":[[[127.49757038,36.65756471],[127.4975186,36.65714294],[127.49736524,36.65673737],[127.4971162,36.6563636],[127.49678105,36.65603598],[127.49637267,36.65576711],[127.49590675,36.65556732],[127.49540119,36.65544429],[127.49487544,36.65540275],[127.49434968,36.65544429],[127.49384413,36.65556732],[127.49337821,36.65576711],[127.49296982,36.65603598],[127.49263467,36.6563636],[127.49238563,36.65673737],[127.49223227,36.65714294],[127.49218049,36.65756471],[127.49223227,36.65798648],[127.49238563,36.65839204],[127.49263467,36.65876581],[127.49296982,36.65909342],[127.49337821,36.65936227],[127.49384413,36.65956205],[127.49434968,36.65968508],[127.49487544,36.65972662],[127.49540119,36.65968508],[127.49590675,36.65956205],[127.49637267,36.65936227],[127.49678105,36.65909342],[127.4971162,36.65876581],[127.49736524,36.65839204],[127.4975186,36.65798648],[127.49757038,36.65756471]]]}"
6107961,"2016040","4413310700","44133001  ",충청남도 천안시 서북구1,충청남도 천안시 서북구 쌍용동(천안쌍용초교 부근),3,3,0,3,0,0,127.123595983469,36.801215669668,"{""type"":""Polygon"",""coordinates"":[[[127.12629093,36.80121567],[127.12623915,36.80079468],[127.12608579,36.80038988],[127.12583675,36.8000168],[127.1255016,36.79968979],[127.12509322,36.79942143],[127.12462729,36.79922201],[127.12412174,36.79909921],[127.12359598,36.79905775],[127.12307023,36.79909921],[127.12256467,36.79922201],[127.12209875,36.79942143],[127.12169037,36.79968979],[127.12135522,36.8000168],[127.12110618,36.80038988],[127.12095282,36.80079468],[127.12090104,36.80121567],[127.12095282,36.80163665],[127.12110618,36.80204146],[127.12135522,36.80241452],[127.12169037,36.80274152],[127.12209875,36.80300987],[127.12256467,36.80320928],[127.12307023,36.80333207],[127.12359598,36.80337353],[127.12412174,36.80333207],[127.12462729,36.80320928],[127.12509322,36.80300987],[127.1255016,36.80274152],[127.12583675,36.80241452],[127.12608579,36.80204146],[127.12623915,36.80163665],[127.12629093,36.80121567]]]}"
6138869,"2016040","4471025026","44710001  ",충청남도 금산군1,충청남도 금산군 금산읍(금산중앙초교 부근),2,2,0,1,1,0,127.488126135714,36.101986714716,"{""type"":""Polygon"",""coordinates"":[[[127.49082108,36.10198671],[127.4907693,36.10156192],[127.49061594,36.10115344],[127.4903669,36.10077699],[127.49003175,36.10044702],[127.48962337,36.10017622],[127.48915745,36.099975],[127.48865189,36.09985109],[127.48812614,36.09980925],[127.48760038,36.09985109],[127.48709482,36.099975],[127.4866289,36.10017622],[127.48622052,36.10044702],[127.48588537,36.10077699],[127.48563633,36.10115344],[127.48548297,36.10156192],[127.48543119,36.10198671],[127.48548297,36.10241151],[127.48563633,36.10281998],[127.48588537,36.10319642],[127.48622052,36.10352638],[127.4866289,36.10379716],[127.48709482,36.10399838],[127.48760038,36.10412228],[127.48812614,36.10416412],[127.48865189,36.10412228],[127.48915745,36.10399838],[127.48962337,36.10379716],[127.49003175,36.10352638],[127.4903669,36.10319642],[127.49061594,36.10281998],[127.4907693,36.10241151],[127.49082108,36.10198671]]]}"
6107939,"2016040","4514012300","45140001  ",전라북도 익산시1,전라북도 익산시 어양동(익산어양초교 부근),3,4,0,0,4,0,126.982660269557,35.962267138718,"{""type"":""Polygon"",""coordinates"":[[[126.98535522,35.96226714],[126.98530343,35.96184159],[126.98515007,35.96143239],[126.98490104,35.96105526],[126.98456588,35.96072471],[126.9841575,35.96045343],[126.98369158,35.96025185],[126.98318603,35.96012772],[126.98266027,35.96008581],[126.98213451,35.96012772],[126.98162896,35.96025185],[126.98116304,35.96045343],[126.98075466,35.96072471],[126.9804195,35.96105526],[126.98017046,35.96143239],[126.98001711,35.96184159],[126.97996532,35.96226714],[126.98001711,35.96269269],[126.98017046,35.96310188],[126.9804195,35.96347899],[126.98075466,35.96380954],[126.98116304,35.9640808],[126.98162896,35.96428237],[126.98213451,35.9644065],[126.98266027,35.96444841],[126.98318603,35.9644065],[126.98369158,35.96428237],[126.9841575,35.9640808],[126.98456588,35.96380954],[126.98490104,35.96347899],[126.98515007,35.96310188],[126.98530343,35.96269269],[126.98535522,35.96226714]]]}"
6107942,"2016040","4571025328","45710001  ",전라북도 완주군1,전라북도 완주군 봉동읍(봉동초교 부근),2,2,0,0,2,0,127.163986394558,35.937603997827,"{""type"":""Polygon"",""coordinates"":[[[127.16668134,35.937604],[127.16662956,35.93717831],[127.1664762,35.93676899],[127.16622716,35.93639174],[127.16589201,35.93606109],[127.16548363,35.93578973],[127.16501771,35.93558808],[127.16451215,35.93546391],[127.16398639,35.93542199],[127.16346064,35.93546391],[127.16295508,35.93558808],[127.16248916,35.93578973],[127.16208078,35.93606109],[127.16174563,35.93639174],[127.16149659,35.93676899],[127.16134323,35.93717831],[127.16129145,35.937604],[127.16134323,35.93802968],[127.16149659,35.938439],[127.16174563,35.93881623],[127.16208078,35.93914688],[127.16248916,35.93941823],[127.16295508,35.93961986],[127.16346064,35.93974402],[127.16398639,35.93978595],[127.16451215,35.93974402],[127.16501771,35.93961986],[127.16548363,35.93941823],[127.16589201,35.93914688],[127.16622716,35.93881623],[127.1664762,35.938439],[127.16662956,35.93802968],[127.16668134,35.937604]]]}"
6107929,"2016040","4615031023","46150001  ",전라남도 순천시1,전라남도 순천시 해룡면(동명초교 부근),2,2,0,2,0,0,127.528124209466,34.948100743755,"{""type"":""Polygon"",""coordinates"":[[[127.53081916,34.94810074],[127.53076737,34.94766979],[127.53061401,34.9472554],[127.53036498,34.9468735],[127.53002982,34.94653875],[127.52962144,34.94626403],[127.52915552,34.9460599],[127.52864997,34.94593419],[127.52812421,34.94589174],[127.52759845,34.94593419],[127.5270929,34.9460599],[127.52662698,34.94626403],[127.52621859,34.94653875],[127.52588344,34.9468735],[127.5256344,34.9472554],[127.52548105,34.94766979],[127.52542926,34.94810074],[127.52548105,34.94853169],[127.5256344,34.94894608],[127.52588344,34.94932797],[127.52621859,34.94966271],[127.52662698,34.94993741],[127.5270929,34.95014154],[127.52759845,34.95026724],[127.52812421,34.95030968],[127.52864997,34.95026724],[127.52915552,34.95014154],[127.52962144,34.94993741],[127.53002982,34.94966271],[127.53036498,34.94932797],[127.53061401,34.94894608],[127.53076737,34.94853169],[127.53081916,34.94810074]]]}"
6138870,"2016040","4711125600","47111001  ",경상북도 포항시 남구1,경상북도 포항시 남구 오천읍(원동초교 부근),3,7,0,2,5,0,129.401310280346,35.965098810663,"{""type"":""Polygon"",""coordinates"":[[[129.40400523,35.96509881],[129.40395344,35.96467327],[129.40380009,35.96426409],[129.40355105,35.96388698],[129.40321589,35.96355644],[129.40280751,35.96328517],[129.40234159,35.9630836],[129.40183604,35.96295947],[129.40131028,35.96291756],[129.40078452,35.96295947],[129.40027897,35.9630836],[129.39981305,35.96328517],[129.39940467,35.96355644],[129.39906951,35.96388698],[129.39882048,35.96426409],[129.39866712,35.96467327],[129.39861533,35.96509881],[129.39866712,35.96552434],[129.39882048,35.96593352],[129.39906951,35.96631062],[129.39940467,35.96664115],[129.39981305,35.96691241],[129.40027897,35.96711397],[129.40078452,35.96723809],[129.40131028,35.96728],[129.40183604,35.96723809],[129.40234159,35.96711397],[129.40280751,35.96691241],[129.40321589,35.96664115],[129.40355105,35.96631062],[129.40380009,35.96593352],[129.40395344,35.96552434],[129.40400523,35.96509881]]]}"
6107959,"2016040","4711110100","47111002  ",경상북도 포항시 남구2,경상북도 포항시 남구 상도동(신흥초교 부근),2,2,0,1,1,0,129.353191400464,36.014129922359,"{""type"":""Polygon"",""coordinates"":[[[129.35588635,36.01412992],[129.35583456,36.01370465],[129.35568121,36.01329572],[129.35543217,36.01291884],[129.35509701,36.01258851],[129.35468863,36.01231741],[129.35422271,36.01211596],[129.35371716,36.01199191],[129.3531914,36.01195003],[129.35266564,36.01199191],[129.35216009,36.01211596],[129.35169417,36.01231741],[129.35128579,36.01258851],[129.35095063,36.01291884],[129.3507016,36.01329572],[129.35054824,36.01370465],[129.35049645,36.01412992],[129.35054824,36.01455519],[129.3507016,36.01496412],[129.35095063,36.01534098],[129.35128579,36.01567131],[129.35169417,36.01594239],[129.35216009,36.01614383],[129.35266564,36.01626787],[129.3531914,36.01630976],[129.35371716,36.01626787],[129.35422271,36.01614383],[129.35468863,36.01594239],[129.35509701,36.01567131],[129.35543217,36.01534098],[129.35568121,36.01496412],[129.35583456,36.01455519],[129.35588635,36.01412992]]]}"
6107930,"2016040","4776025000","47760001  ",경상북도 영양군1,경상북도 영양군 영양읍(영양초교 부근),2,2,0,0,2,0,129.112458438907,36.665894461961,"{""type"":""Polygon"",""coordinates"":[[[129.11515338,36.66589446],[129.1151016,36.66547273],[129.11494824,36.66506721],[129.1146992,36.66469348],[129.11436405,36.66436589],[129.11395567,36.66409705],[129.11348975,36.66389729],[129.1129842,36.66377427],[129.11245844,36.66373273],[129.11193268,36.66377427],[129.11142713,36.66389729],[129.11096121,36.66409705],[129.11055282,36.66436589],[129.11021767,36.66469348],[129.10996863,36.66506721],[129.10981528,36.66547273],[129.10976349,36.66589446],[129.10981528,36.66631619],[129.10996863,36.6667217],[129.11021767,36.66709543],[129.11055282,36.667423],[129.11096121,36.66769183],[129.11142713,36.66789159],[129.11193268,36.6680146],[129.11245844,36.66805613],[129.1129842,36.6680146],[129.11348975,36.66789159],[129.11395567,36.66769183],[129.11436405,36.667423],[129.1146992,36.66709543],[129.11494824,36.6667217],[129.1151016,36.66631619],[129.11515338,36.66589446]]]}"
6138871,"2016040","4812913600","48129001  ",경상남도 창원시 진해구1,경상남도 창원시 진해구 인사동(제황초교 부근),2,3,0,0,3,0,128.66818032956,35.149044569252,"{""type"":""Polygon"",""coordinates"":[[[128.67087528,35.14904457],[128.67082349,35.14861468],[128.67067013,35.14820131],[128.6704211,35.14782034],[128.67008594,35.14748641],[128.66967756,35.14721237],[128.66921164,35.14700874],[128.66870609,35.14688334],[128.66818033,35.146841],[128.66765457,35.14688334],[128.66714902,35.14700874],[128.6666831,35.14721237],[128.66627472,35.14748641],[128.66593956,35.14782034],[128.66569052,35.14820131],[128.66553717,35.14861468],[128.66548538,35.14904457],[128.66553717,35.14947446],[128.66569052,35.14988782],[128.66593956,35.15026878],[128.66627472,35.15060269],[128.6666831,35.15087673],[128.66714902,35.15108035],[128.66765457,35.15120574],[128.66818033,35.15124808],[128.66870609,35.15120574],[128.66921164,35.15108035],[128.66967756,35.15087673],[128.67008594,35.15060269],[128.6704211,35.15026878],[128.67067013,35.14988782],[128.67082349,35.14947446],[128.67087528,35.14904457]]]}"
6138872,"2016040","4817012000","48170001  ",경상남도 진주시1,경상남도 진주시 하대동(도동초교 부근),2,2,0,2,0,0,128.117666151373,35.189371303844,"{""type"":""Polygon"",""coordinates"":[[[128.1203611,35.1893713],[128.12030931,35.18894163],[128.12015596,35.18852846],[128.11990692,35.18814768],[128.11957177,35.18781392],[128.11916338,35.18754001],[128.11869746,35.18733648],[128.11819191,35.18721115],[128.11766615,35.18716882],[128.11714039,35.18721115],[128.11663484,35.18733648],[128.11616892,35.18754001],[128.11576054,35.18781392],[128.11542539,35.18814768],[128.11517635,35.18852846],[128.11502299,35.18894163],[128.11497121,35.1893713],[128.11502299,35.18980098],[128.11517635,35.19021414],[128.11542539,35.19059491],[128.11576054,35.19092866],[128.11616892,35.19120255],[128.11663484,35.19140608],[128.11714039,35.19153141],[128.11766615,35.19157372],[128.11819191,35.19153141],[128.11869746,35.19140608],[128.11916338,35.19120255],[128.11957177,35.19092866],[128.11990692,35.19059491],[128.12015596,35.19021414],[128.12030931,35.18980098],[128.1203611,35.1893713]]]}"
6107938,"2016040","4825013100","48250001  ",경상남도 김해시1,경상남도 김해시 장유면(율하초교 부근),3,4,0,0,4,0,128.808308655521,35.172332937216,"{""type"":""Polygon"",""coordinates"":[[[128.8110036,35.17233294],[128.81095182,35.17190317],[128.81079846,35.17148992],[128.81054942,35.17110906],[128.81021427,35.17077523],[128.80980589,35.17050126],[128.80933997,35.17029769],[128.80883441,35.17017233],[128.80830866,35.17013],[128.8077829,35.17017233],[128.80727734,35.17029769],[128.80681142,35.17050126],[128.80640304,35.17077523],[128.80606789,35.17110906],[128.80581885,35.17148992],[128.80566549,35.17190317],[128.80561371,35.17233294],[128.80566549,35.1727627],[128.80581885,35.17317595],[128.80606789,35.1735568],[128.80640304,35.17389062],[128.80681142,35.17416457],[128.80727734,35.17436814],[128.8077829,35.17449349],[128.80830866,35.17453582],[128.80883441,35.17449349],[128.80933997,35.17436814],[128.80980589,35.17416457],[128.81021427,35.17389062],[128.81054942,35.1735568],[128.81079846,35.17317595],[128.81095182,35.1727627],[128.8110036,35.17233294]]]}"
6229749,"2017026","1111017500","11110001  ",서울특별시 종로구1,서울특별시 종로구 숭인동(창신초교 부근),2,2,0,0,1,1,127.015571708968,37.576610292432,"{""type"":""Polygon"",""coordinates"":[[[127.01826665,37.57661029],[127.01821487,37.57619361],[127.01806151,37.57579293],[127.01781247,37.57542367],[127.01747732,37.5751],[127.01706894,37.57483438],[127.01660302,37.574637],[127.01609747,37.57451545],[127.01557171,37.57447441],[127.01504595,37.57451545],[127.0145404,37.574637],[127.01407448,37.57483438],[127.01366609,37.5751],[127.01333094,37.57542367],[127.0130819,37.57579293],[127.01292855,37.57619361],[127.01287676,37.57661029],[127.01292855,37.57702697],[127.0130819,37.57742764],[127.01333094,37.5777969],[127.01366609,37.57812055],[127.01407448,37.57838616],[127.0145404,37.57858353],[127.01504595,37.57870507],[127.01557171,37.57874611],[127.01609747,37.57870507],[127.01660302,37.57858353],[127.01706894,37.57838616],[127.01747732,37.57812055],[127.01781247,37.5777969],[127.01806151,37.57742764],[127.01821487,37.57702697],[127.01826665,37.57661029]]]}"
6230385,"2017026","1129013400","11290001  ",서울특별시 성북구1,서울특별시 성북구 길음동(미아초교 부근),2,2,0,1,1,0,127.022449280611,37.610749123874,"{""type"":""Polygon"",""coordinates"":[[[127.02514423,37.61074912],[127.02509244,37.61033263],[127.02493909,37.60993214],[127.02469005,37.60956304],[127.0243549,37.60923953],[127.02394651,37.60897402],[127.02348059,37.60877674],[127.02297504,37.60865525],[127.02244928,37.60861422],[127.02192352,37.60865525],[127.02141797,37.60877674],[127.02095205,37.60897402],[127.02054367,37.60923953],[127.02020852,37.60956304],[127.01995948,37.60993214],[127.01980612,37.61033263],[127.01975433,37.61074912],[127.01980612,37.61116562],[127.01995948,37.6115661],[127.02020852,37.61193518],[127.02054367,37.61225869],[127.02095205,37.61252418],[127.02141797,37.61272146],[127.02192352,37.61284294],[127.02244928,37.61288396],[127.02297504,37.61284294],[127.02348059,37.61272146],[127.02394651,37.61252418],[127.0243549,37.61225869],[127.02469005,37.61193518],[127.02493909,37.6115661],[127.02509244,37.61116562],[127.02514423,37.61074912]]]}"
